0,2.0182134182801517
1,1.9469869319885755
2,1.9149552123741644
3,1.8961234743988769
4,1.8832971160535719
5,1.8737431122059578
6,1.8661891357851164
7,1.8599576072055017
8,1.8546528126132196
9,1.8500274863079436
10,1.8459189696642522
11,1.8422154574361234
12,1.838837290001019
13,1.835725958935038
14,1.8328374243384218
15,1.8301377035581408
16,1.8276000225047473
17,1.8252032454245741
18,1.8229302068268358
19,1.8207665937044877
20,1.8187004735974084
21,1.8167217704014513
22,1.814821925630338
23,1.8129936106378681
24,1.8112304781722401
25,1.809526982179346
26,1.8078782511540208
27,1.806280032247042
28,1.8047285001356523
29,1.8032203505828768
30,1.801752558024278
31,1.8003224836180514
32,1.7989277650277822
33,1.7975662291381498
34,1.7962359708323599
35,1.7949352558101312
36,1.7936625169811733
37,1.7924163277154699
38,1.79119537879712
39,1.7899985302579788
40,1.7888246973921658
41,1.787672897559981
42,1.7865422945335687
43,1.7854320317882806
44,1.7843413839442421
45,1.7832696543605433
46,1.782216219869046
47,1.781180445010328
48,1.7801618152323935
49,1.7791597759718811
