10,200.0,200.0
20,199.99999999999997,200.0
30,200.00000000000003,200.0
40,200.0,200.0
50,200.00000000000003,200.0
60,200.00000000000006,200.0
70,195.10023725408087,200.0
80,200.0,200.0
90,200.00000000000003,200.0
