0,2.2213919694833493
1,2.142117484730824
2,2.088138569098382
3,2.050211009751536
4,2.0222582940960847
5,2.0007880970122063
6,1.9837392256939497
7,1.9698338349951348
8,1.958241633103541
9,1.9484009242999054
10,1.9399185609080027
11,1.9325112901893857
12,1.9259699357443822
13,1.920136692323091
14,1.9148902775328835
15,1.9101359513798621
16,1.9057985900490242
17,1.9018178989340275
18,1.8981449361766731
19,1.8947394673074864
20,1.891568207947795
21,1.8886032950811835
22,1.8858212730548483
23,1.8832022178579002
24,1.8807290874622744
25,1.8783872367536467
26,1.8761639632229048
27,1.8740482558357943
28,1.8720304265531396
29,1.8701019993373067
30,1.8682554883268596
31,1.8664842330686533
32,1.8647823304305842
33,1.86314448018424
34,1.861565959920975
35,1.8600425023816525
36,1.8585702617526492
37,1.857145756349653
38,1.8557658439057116
39,1.8544276456887225
40,1.8531285436873746
41,1.851866161624348
42,1.8506382981143672
43,1.8494429490957958
44,1.848278267140014
45,1.8471425470576779
46,1.8460342219525705
47,1.8449518569465764
48,1.843894089275842
49,1.8428596753372846
50,1.8418474648283774
51,1.8408563853668691
52,1.8398854196548722
53,1.838933649517241
54,1.8380002042620045
55,1.8370842435696024
56,1.8361850276502465
57,1.8353018306388797
58,1.8344339963102774
59,1.83358087413202
60,1.8327418812384455
61,1.831916451049844
62,1.8311040694508847
63,1.8303042398736622
64,1.829516496494657
65,1.8287403874635988
66,1.827975505081806
67,1.8272214531332454
68,1.8264778517040077
69,1.8257443571718202
70,1.8250206196232124
71,1.8243063387303449
72,1.8236011765152318
73,1.822904886181813
74,1.8222171841733832
75,1.821537789229767
76,1.8208664731859046
77,1.820202986124396
78,1.8195471053303962
79,1.8188986337552027
80,1.8182573390288426
81,1.8176230465180352
82,1.8169955554866932
83,1.816374681080363
84,1.8157602613128487
85,1.8151521381764508
86,1.8145501433614313
87,1.8139541203965004
88,1.813363944379563
89,1.8127794393996923
90,1.8122005167493922
91,1.8116270184047898
92,1.8110588200945266
93,1.8104958001025382
94,1.8099378746378423
95,1.8093848969166224
96,1.8088367778432368
97,1.8082934004564069
98,1.80775468656092
99,1.8072205323439379
