0,11.829480421034674
1,15.727778079821483
2,20.49013552316976
3,16.227384107578583
4,19.54856152241308
5,24.539172361462512
6,19.7517774659662
7,19.02599573029665
8,18.250968832860135
9,14.990327437136793
10,22.130343018857975
11,23.88058916348716
12,17.865459173665116
13,17.40126928069807
14,18.137485192124178
15,14.427831996618128
16,16.720244936735625
17,15.05792601571579
18,22.023979595263913
19,22.992053335006858
20,16.699948252413755
21,21.045394490390514
22,19.034112144229027
23,17.189562945466744
24,15.871248141904681
25,17.54818769715652
26,14.110417869049293
27,14.513036414992705
28,15.72365825969291
29,18.674367542066385
30,26.204062076769723
31,19.795014815346875
32,21.494621823278408
33,16.742547300298018
34,14.052293752824278
35,14.494294135880583
36,15.912670926760903
37,13.56828169358725
38,27.792808984329092
39,16.885509933649473
40,18.924844444466608
41,21.80721879998694
42,15.01507082176825
43,21.110313501871744
44,21.66358680273708
45,19.994867507045882
46,21.292895641846663
47,17.903347580009886
48,21.42704011948223
49,18.13279816366148
