0,0.6081942748609416
1,0.6828110161443495
2,0.71333604666938
3,0.7313797313797313
4,0.7382987382987383
5,0.7437254103920771
6,0.7477954144620811
7,0.7522724189390856
8,0.7543074209740877
9,0.757020757020757
10,0.7594627594627594
11,0.761362094695428
12,0.7629900963234296
13,0.7643467643467643
14,0.765974765974766
15,0.7667887667887668
16,0.767738434405101
17,0.7686881020214353
18,0.7697734364401031
19,0.7697734364401031
20,0.770316103649437
21,0.770587437254104
22,0.7718084384751052
23,0.7731651064984398
24,0.7734364401031067
25,0.7733007733007733
26,0.7741147741147741
27,0.774386107719441
28,0.774386107719441
29,0.7745217745217745
30,0.7741147741147741
31,0.7733007733007733
32,0.772622439289106
33,0.7722154388821055
34,0.7720797720797721
35,0.7722154388821055
36,0.7718084384751052
37,0.7716727716727717
38,0.7715371048704383
39,0.7714014380681047
40,0.7714014380681047
41,0.7719441052774386
42,0.7719441052774386
43,0.7711301044634378
44,0.7709944376611043
45,0.770316103649437
46,0.7697734364401031
47,0.7697734364401031
48,0.7695021028354362
49,0.7689594356261023
