0,2.0248663108783247
1,1.950494827028693
2,1.9170634294361617
3,1.897476441742785
4,1.8841719766142506
5,1.8742836413463053
6,1.866484364035527
7,1.8600695854190117
8,1.8546275891178645
9,1.8499002597206178
10,1.8457170513814476
11,1.841960276002849
12,1.838545864237453
13,1.8354118578535232
14,1.8325114597735355
15,1.8298085646234072
16,1.8272747828668985
17,1.824887424889356
18,1.8226281099962487
19,1.8204817122575985
20,1.8184355332559976
21,1.816479186564704
22,1.8146038757802156
23,1.8128018851940708
24,1.811066555824844
25,1.8093920925905287
26,1.8077734445170297
27,1.80620612743638
28,1.8046861841532742
29,1.8032101291181144
30,1.8017748328080705
31,1.8003775006216491
32,1.7990156212391257
33,1.7976869513393015
34,1.796389452930125
35,1.7951212794563045
36,1.79388074190124
37,1.7926663130889704
38,1.7914765887240383
39,1.7903102932621935
40,1.7891662424866663
41,1.7880433725382414
42,1.7869406691271614
43,1.7858571916952044
44,1.7847921091574468
45,1.7837446299066313
46,1.7827140317327406
47,1.7816996549657558
48,1.7807008401297306
49,1.7797170750662359
