0,0.649708316374983,2.0523239401330975,6.541409149904391,17,2.5988284191409234
1,0.7412834079500746,1.9673925634155667,7.784338766751951,20,2.5692612563860817
2,0.7884954551621218,1.913177708259125,8.155218265299983,16,1.961934000967104
3,0.8038258038258038,1.8948694870407587,7.559570768302534,16,2.1165222855097
4,0.8107448107448108,1.8806884874564598,7.289656752300149,15,2.0577100554517824
5,0.8145434812101479,1.8721134708720493,9.437666343526335,17,1.8012927540780213
6,0.8165784832451499,1.863738371808046,6.570501451075926,17,2.587321550201657
7,0.8215981549314882,1.8575369137434183,5.357375664847762,12,2.239902659568488
8,0.8287884954551621,1.8494539089109725,8.071741870468722,20,2.477779929159034
9,0.8267534934201601,1.8450392591405023,8.401407690098432,16,1.9044427541419005
10,0.8324514991181657,1.8397758215354492,6.2908795856651905,16,2.543364529891598
11,0.8327228327228328,1.8351980348145067,5.359013918383431,18,3.3588268801193517
12,0.8332654999321666,1.8322188642031139,7.506851617903088,11,1.465328017642723
13,0.8304164970831638,1.8276867180144896,8.796730101829917,21,2.38725068939327
14,0.8325871659204993,1.8231536033211433,9.178309631463154,24,2.6148605749503413
15,0.836250169583503,1.8201862618907338,7.260626671269607,15,2.0659373741601663
16,0.8320444987111654,1.8177007765220732,6.2538487749226235,15,2.398522979984528
17,0.8338081671415005,1.8145487933740447,7.248488105582757,15,2.069397063429967
18,0.8346221679555013,1.811440764604309,7.387088134357962,16,2.1659413978808058
19,0.8348935015601682,1.8086592013501779,7.6103147858661,25,3.285015233066322
